# {"t_start": 1540955964.5028515, "env_id": 0} 
r,l,t-319.22339,50,48.469936
-324.264305,60,89.38612
-300.068634,59,144.848388
-238.876336,55,191.842891
5.569453,31,221.53387
-286.344893,59,281.004313
-334.427543,55,330.789403
-332.402945,52,371.638327
-299.860232,50,410.238108
-127.933336,42,438.231202
-32.514726,33,462.839222
-62.782685,37,491.62014
-12.944649,31,516.524571
-59.79468,37,584.332572
16.123406,25,646.793382
18.992503,24,701.586538
